Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.8405910121389693,0.9908207560857759,0.034348153656254654,-0.022353419320823804,0.08470877953200001,0.2816908963478799,-0.6438166656874383
0.8411384761893018,0.9908671391012577,0.03450144815656513,-0.022705297310241852,0.08473780345537403,0.27833615083263186,-0.6416695716062167
0.8416923966829379,0.9909140849400684,0.034654698589583956,-0.02306013347400607,0.08476587081234498,0.2750042277948253,-0.6395141126220575
0.8422528629149011,0.9909616010052638,0.03480789893627553,-0.023417952403051643,0.08479298192128992,0.2716949674552369,-0.637350463740705
0.8428199656945663,0.9910096948169894,0.034961043052764006,-0.02377877900887173,0.08481913665289165,0.26840820918212877,-0.6351787958970169
0.8433937966869889,0.9910583739559837,0.035114124483303685,-0.02414263809132537,0.08484433439780559,0.265143795439516,-0.6329992785969161
0.8439744490796308,0.9911076461194378,0.035267136633487614,-0.024509554751153417,0.0848685740969829,0.26190156797460684,-0.630812077460269
0.8445620177873835,0.9911575191377303,0.03542007281121702,-0.024879554503545193,0.08489185424560487,0.25868136692283794,-0.6286173536028303
0.8451565988189926,0.9912080009199472,0.03557292604978185,-0.025252662863677302,0.08491417286410222,0.25548303448927484,-0.6264152661465145
0.845758289514769,0.9912590994732867,0.035725689163201624,-0.025628905484486254,0.0849355275072618,0.2523064136764819,-0.62420597142018
0.8463671888085709,0.9913108229245263,0.03587835480325495,-0.026008308306421268,0.08495591527124415,0.24915134702265462,-0.6219896221137147
0.8469833972251473,0.9913631795189994,0.036030915446690945,-0.02639089753970868,0.0849753327895355,0.24601767681354839,-0.6197663674290864
0.8476070164796335,0.9914161775857201,0.03618336328614337,-0.02677669940096366,0.08499377621775964,0.242905247244613,-0.6175363546434594
0.8482381497496082,0.9914698255596023,0.03633569029004748,-0.02716574026900274,0.08501124124119791,0.2398139030839904,-0.615299728218598
0.8488769022295914,0.991524132027688,0.03648788832456416,-0.02755804701019021,0.0850277230862964,0.23674348713398155,-0.613056627971211
0.8495233802938927,0.9915791056570388,0.036639948940371,-0.02795364644628727,0.08504321649413465,0.23369384448099065,-0.6108071921662126
0.8501776917753836,0.9916347552174246,0.03679186343247187,-0.028352565512696555,0.08505771572698201,0.23066482116705003,-0.608551556615237
0.8508399463881977,0.9916910896162437,0.03694362292787434,-0.02875483150023417,0.08507121457467356,0.22765626235455969,-0.6062898533354845
0.8515102555498195,0.9917481178823307,0.03709521833096505,-0.029160471928391985,0.08508370634599631,0.2246680133483468,-0.6040222113081463
